code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
US.NBIS,NEBIUS,2026-04-09 00:00:00,125.0,136.33,136.55,124.55,339.129,0.09789,20407808.0,2671302216.0,9.064000000000009,125.0
US.NBIS,NEBIUS,2026-04-10 00:00:00,134.885,144.97,149.82,134.885,360.621,0.12369,25785086.0,3742886994.0,6.337563265605506,136.33
US.NBIS,NEBIUS,2026-04-13 00:00:00,142.7,154.56,159.5,142.3,384.477,0.11244,23439613.0,3610584966.0,6.615161757605025,144.97
US.NBIS,NEBIUS,2026-04-14 00:00:00,161.1,161.94,166.0999,158.5201,402.835,0.10545,21983167.0,3571317470.0,4.774844720496891,154.56
US.NBIS,NEBIUS,2026-04-15 00:00:00,160.226,166.77,166.81,156.5,414.85,0.06886,14356309.0,2322527686.0,2.9825861430159395,161.94
US.NBIS,NEBIUS,2026-04-16 00:00:00,167.0,165.34,168.71,160.0901,411.293,0.06674,13912331.0,2280430995.0,-0.8574683696108454,166.77
US.NBIS,NEBIUS,2026-04-17 00:00:00,163.78,157.14,164.06,154.73,390.895,0.08252,17203573.0,2724921328.0,-4.9594774404257995,165.34
US.NBIS,NEBIUS,2026-04-20 00:00:00,157.0,159.16,161.75,154.0401,395.92,0.06218,12962475.0,2045865278.0,1.28547791778033,157.14
US.NBIS,NEBIUS,2026-04-21 00:00:00,161.22,156.55,163.25,155.4,389.427,0.04826,10061174.0,1604112362.0,-1.6398592611208753,159.16
US.NBIS,NEBIUS,2026-04-22 00:00:00,162.86,156.14,167.43,155.35,388.407,0.06187,12899093.0,2055043530.0,-0.2618971574576972,156.55
US.NBIS,NEBIUS,2026-04-23 00:00:00,155.9,157.08,165.81,154.07,390.746,0.06701,13968721.0,2226810919.0,0.6020238247726567,156.14
US.NBIS,NEBIUS,2026-04-24 00:00:00,163.67,147.16,165.25,145.81,366.069,0.0882,18386622.0,2793060816.0,-6.315253374076914,157.08
US.NBIS,NEBIUS,2026-04-27 00:00:00,148.39,144.96,148.8,138.56,360.597,0.06774,14122130.0,2026060833.0,-1.4949714596357628,147.16
US.NBIS,NEBIUS,2026-04-28 00:00:00,138.4,135.51,141.46,132.7,337.089,0.07695,16041403.0,2181993044.0,-6.51903973509935,144.96
US.NBIS,NEBIUS,2026-04-29 00:00:00,140.095,141.19,143.7,134.22,351.218,0.07177,14962744.0,2072538528.0,4.19157257766955,135.51
US.NBIS,NEBIUS,2026-04-30 00:00:00,145.185,138.23,146.98,135.0,418.878,0.06084,12682921.0,1761787792.0,-2.0964657553651165,141.19
US.NBIS,NEBIUS,2026-05-01 00:00:00,141.33,154.49,156.0,140.0,468.151,0.07605,15854546.0,2402598223.0,11.763003689503018,138.23
US.NBIS,NEBIUS,2026-05-04 00:00:00,160.385,176.42,179.4,159.7,534.606,0.11893,24793296.0,4276257731.0,14.195093533562028,154.49
US.NBIS,NEBIUS,2026-05-05 00:00:00,171.65,175.92,179.96,168.71,533.09,0.05643,11763239.0,2068778129.0,-0.28341457884593585,176.42
US.NBIS,NEBIUS,2026-05-06 00:00:00,179.595,195.09,195.99,175.11,591.181,0.09273,19331135.0,3644464134.0,10.896998635743529,175.92
US.NBIS,NEBIUS,2026-05-07 00:00:00,190.01,184.77,197.89,177.0,559.909,0.09212,19203361.0,3572921777.0,-5.2898662155928,195.09
US.NBIS,NEBIUS,2026-05-08 00:00:00,183.7,177.05,188.2499,176.5,536.515,0.06202,12929585.0,2330344514.0,-4.178167451426097,184.77
US.NBIS,NEBIUS,2026-05-11 00:00:00,179.9,186.1,196.456,178.55,563.939,0.06745,14061617.0,2663560629.0,5.111550409488835,177.05
US.NBIS,NEBIUS,2026-05-12 00:00:00,180.42,179.11,185.61,172.25,542.757,0.05623,11723224.0,2092566759.0,-3.756045137023096,186.1
US.NBIS,NEBIUS,2026-05-13 00:00:00,203.845,207.27,217.34,195.0,628.09,0.18597,38769974.0,8014992695.0,15.722181899391433,179.11
US.NBIS,NEBIUS,2026-05-14 00:00:00,213.375,221.15,233.7299,207.75,670.151,0.14265,29737783.0,6677671926.0,6.696579340956238,207.27
US.NBIS,NEBIUS,2026-05-15 00:00:00,217.61,219.94,228.79,211.8,666.484,0.10994,22919762.0,5048625521.0,-0.5471399502600082,221.15
