code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
US.GLBE,Global-E Online,2026-01-06 00:00:00,38.2,38.18,38.46,37.5,0.0,0.00835,889037.0,33765742.0,-0.5729166666666637,38.4
US.GLBE,Global-E Online,2026-01-07 00:00:00,38.05,39.88,40.51,38.02,0.0,0.01027,1094068.0,43517759.0,4.452592980618133,38.18
US.GLBE,Global-E Online,2026-01-08 00:00:00,39.73,40.5,40.936,39.19,0.0,0.01262,1344050.0,54163248.0,1.5546639919759213,39.88
US.GLBE,Global-E Online,2026-01-09 00:00:00,40.73,41.59,41.6,40.29,0.0,0.01108,1180437.0,48586654.0,2.6913580246913664,40.5
US.GLBE,Global-E Online,2026-01-12 00:00:00,41.59,40.9,41.64,40.195,0.0,0.00957,1019698.0,41669953.0,-1.6590526568886865,41.59
US.GLBE,Global-E Online,2026-01-13 00:00:00,40.76,40.7,41.34,40.26,0.0,0.01313,1398520.0,57024513.0,-0.48899755501221454,40.9
US.GLBE,Global-E Online,2026-01-14 00:00:00,40.3,39.37,40.59,38.68,0.0,0.00889,946999.0,37422381.0,-3.2678132678132807,40.7
US.GLBE,Global-E Online,2026-01-15 00:00:00,40.34,38.31,40.53,38.08,0.0,0.01366,1455207.0,56378029.0,-2.6924053848107574,39.37
US.GLBE,Global-E Online,2026-01-16 00:00:00,38.32,37.5,38.51,37.23,0.0,0.00965,1027418.0,38521392.0,-2.1143304620203662,38.31
US.GLBE,Global-E Online,2026-01-20 00:00:00,36.48,35.98,37.43,35.8725,0.0,0.00973,1036635.0,37653388.0,-4.053333333333342,37.5
US.GLBE,Global-E Online,2026-01-21 00:00:00,35.93,36.31,36.86,35.77,0.0,0.0141,1502064.0,54556130.0,0.917176209005018,35.98
US.GLBE,Global-E Online,2026-01-22 00:00:00,36.865,37.18,37.79,36.76,0.0,0.00848,902904.0,33610357.0,2.3960341503717912,36.31
US.GLBE,Global-E Online,2026-01-23 00:00:00,37.37,37.55,37.965,36.99,0.0,0.00437,465109.0,17411980.0,0.9951586874663729,37.18
US.GLBE,Global-E Online,2026-01-26 00:00:00,37.53,37.94,38.36,37.3501,0.0,0.00472,503177.0,19090022.0,1.0386151797603211,37.55
US.GLBE,Global-E Online,2026-01-27 00:00:00,38.02,38.14,38.215,36.78,0.0,0.00717,763403.0,28859707.0,0.527148128624151,37.94
US.GLBE,Global-E Online,2026-01-28 00:00:00,38.64,37.89,39.0,37.83,0.0,0.00592,630851.0,24090408.0,-0.6554798112218143,38.14
US.GLBE,Global-E Online,2026-01-29 00:00:00,37.58,36.82,37.69,36.13,0.0,0.01071,1140369.0,41839772.0,-2.8239641066244396,37.89
US.GLBE,Global-E Online,2026-01-30 00:00:00,36.74,36.55,37.7099,36.19,0.0,0.00876,933494.0,34134104.0,-0.7332971211298291,36.82
US.GLBE,Global-E Online,2026-02-02 00:00:00,36.55,36.55,37.74,36.19,0.0,0.01453,1547734.0,57126919.0,0.0,36.55
US.GLBE,Global-E Online,2026-02-03 00:00:00,36.13,33.9,36.81,33.24,0.0,0.0278,2961305.0,100612220.0,-7.250341997264019,36.55
US.GLBE,Global-E Online,2026-02-04 00:00:00,33.29,33.58,34.03,32.67,0.0,0.01633,1739371.0,57971685.0,-0.9439528023598829,33.9
US.GLBE,Global-E Online,2026-02-05 00:00:00,33.5,32.11,33.79,31.874,0.0,0.01353,1440861.0,46636315.0,-4.3776057176890975,33.58
US.GLBE,Global-E Online,2026-02-06 00:00:00,32.11,32.61,33.11,32.11,0.0,0.03575,3807854.0,123986793.0,1.5571473061351604,32.11
US.GLBE,Global-E Online,2026-02-09 00:00:00,32.49,32.82,33.15,31.96,0.0,0.01792,1909214.0,62577344.0,0.6439742410303614,32.61
US.GLBE,Global-E Online,2026-02-10 00:00:00,33.21,32.91,34.05,32.83,0.0,0.01016,1082158.0,35934196.0,0.2742230347349065,32.82
US.GLBE,Global-E Online,2026-02-11 00:00:00,32.96,33.17,33.3,32.08,0.0,0.01719,1831176.0,60289447.0,0.7900334244910517,32.91
US.GLBE,Global-E Online,2026-02-12 00:00:00,32.95,32.69,33.56,31.69,0.0,0.02335,2487470.0,80716373.0,-1.4470907446487908,33.17
US.GLBE,Global-E Online,2026-02-13 00:00:00,32.68,31.66,33.19,31.56,0.0,0.0504,5368288.0,172063992.0,-3.1508106454573195,32.69
US.GLBE,Global-E Online,2026-02-17 00:00:00,31.2,29.7,32.125,29.5,76.153,0.05601,5966392.0,179910605.0,-6.19077700568541,31.66
US.GLBE,Global-E Online,2026-02-18 00:00:00,36.48,34.81,36.67,32.71,89.256,0.07906,8421518.0,289183902.0,17.205387205387215,29.7
US.GLBE,Global-E Online,2026-02-19 00:00:00,34.99,36.24,36.695,34.645,92.923,0.0408,4367264.0,156825121.0,4.108014938236138,34.81
US.GLBE,Global-E Online,2026-02-20 00:00:00,36.24,36.08,37.64,36.04,92.512,0.02538,2717152.0,99922266.0,-0.4415011037527695,36.24
US.GLBE,Global-E Online,2026-02-23 00:00:00,36.18,34.68,36.62,34.04,88.923,0.01911,2045952.0,71016482.0,-3.880266075388023,36.08
US.GLBE,Global-E Online,2026-02-24 00:00:00,34.86,34.3,35.02,34.11,87.948,0.01526,1633533.0,56416564.0,-1.0957324106113107,34.68
US.GLBE,Global-E Online,2026-02-25 00:00:00,34.29,35.09,35.27,33.421,89.974,0.00831,889512.0,30975126.0,2.3032069970845668,34.3
US.GLBE,Global-E Online,2026-02-26 00:00:00,35.0,35.96,36.465,35.0,92.205,0.01054,1127923.0,40401391.0,2.4793388429751992,35.09
US.GLBE,Global-E Online,2026-02-27 00:00:00,35.41,34.97,35.41,34.465,89.666,0.00945,1011883.0,35259547.0,-2.7530589543937762,35.96
US.GLBE,Global-E Online,2026-03-02 00:00:00,33.94,34.63,35.07,33.61,88.794,0.01059,1134090.0,39216207.0,-0.9722619388046793,34.97
US.GLBE,Global-E Online,2026-03-03 00:00:00,34.1,34.64,35.0084,33.4325,88.82,0.01028,1100561.0,37914448.0,0.028876696505913974,34.63
US.GLBE,Global-E Online,2026-03-04 00:00:00,35.16,35.76,36.07,34.905,91.692,0.01204,1289343.0,46106715.0,3.2332563510392536,34.64
US.GLBE,Global-E Online,2026-03-05 00:00:00,35.69,36.67,37.12,35.37,94.025,0.01553,1662985.0,60584432.0,2.544742729306498,35.76
US.GLBE,Global-E Online,2026-03-06 00:00:00,36.36,35.39,36.94,35.24,90.743,0.00743,795438.0,28397563.0,-3.4905917643850586,36.67
US.GLBE,Global-E Online,2026-03-09 00:00:00,34.68,35.09,35.36,33.93,89.974,0.00859,919306.0,31896434.0,-0.8476970895733177,35.39
US.GLBE,Global-E Online,2026-03-10 00:00:00,35.37,34.2,35.53,34.095,87.692,0.00779,833498.0,28672276.0,-2.5363351382160175,35.09
US.GLBE,Global-E Online,2026-03-11 00:00:00,34.06,34.17,34.615,33.61,87.615,0.00684,732285.0,24969645.0,-0.08771929824561736,34.2
US.GLBE,Global-E Online,2026-03-12 00:00:00,33.85,34.53,35.56,33.75,88.538,0.013,1392094.0,48290802.0,1.0535557506584705,34.17
US.GLBE,Global-E Online,2026-03-13 00:00:00,34.69,34.78,35.17,34.23,89.179,0.01104,1182074.0,41052961.0,0.7240081088908196,34.53
US.GLBE,Global-E Online,2026-03-16 00:00:00,34.99,34.58,34.99,34.16,88.666,0.00702,751535.0,25957504.0,-0.5750431282346258,34.78
US.GLBE,Global-E Online,2026-03-17 00:00:00,34.75,33.89,36.0,33.79,86.897,0.00815,963015.0,33216084.0,-1.9953730480046203,34.58
US.GLBE,Global-E Online,2026-03-18 00:00:00,33.56,34.02,34.11,33.34,87.23,0.00589,695133.0,23528715.0,0.38359398052523624,33.89
US.GLBE,Global-E Online,2026-03-19 00:00:00,33.49,33.99,34.5,33.38,87.153,0.0079,932483.0,31528589.0,-0.08818342151675819,34.02
